no,date,username,tweet
130,Sun Mar 10 14:17:41 +0000 2019,TheoIriandhi,@zarazettirazr @rhmthndrwn @prabowo Makasih uni ??
131,Sun Mar 10 14:17:41 +0000 2019,hartanto_mas,"@laskar_minang @prabowo Mantul Uda 
#2019GantiPresiden 
#2019PrabowoSandiMenang
#2019PrabowoPresidenRI 

Gitu kan… https://t.co/T4vCnJ0pZ2"
132,Sun Mar 10 14:17:41 +0000 2019,NugroDwi,"RT @laskar_minang: MAAF???

Hanya buat pendukung Pak @prabowo supaya semakin yakin pilih 02?

#PakPrabowoKapanFolbeknya https://t.co/2hogN0…"
133,Sun Mar 10 14:17:41 +0000 2019,Konco_82,"Ini mah masih gk bener.
Prabowo di Sultra itu kisaran 60%"
134,Sun Mar 10 14:17:42 +0000 2019,AntoSunarto5,"RT @MSApunya: #Makkah Saudi Arabia

PESAN HRS (Part 1)
Pesan HRS terkait Pilpres 2019 saat kedatangan Ketua BPN Prabowo Sandi Bpk Jenderal…"
135,Sun Mar 10 14:17:42 +0000 2019,AsepWil57699592,"RT @RajaPurwa: #17AprilEmak2KepungTPS

Kita luncurin tagar ini bro!

Silakan emak-emak bawa penggorangan, masak-masak, pada camping dech di…"
136,Sun Mar 10 14:17:42 +0000 2019,riganis,"RT @87_Jul4y: Menangkan Paslon No. 2? @prabowo @sandiuno , Rebut Parlemennya dengan memperjuangkan caleg2 @PKSejahtera  No 8?
DPR RI @Marda…"
137,Sun Mar 10 14:17:43 +0000 2019,indriatek2456,"Berdasarkan berbagai keterangan yang dilemparkan oleh masing2 individu dalam kubu Prabowo, mereka berkelit bahwa be… https://t.co/eo59vNohIR"
138,Sun Mar 10 14:17:43 +0000 2019,asshofi70,"@MichelAdamNew @Ag_Noegroho22 @prabowo @sandiuno Yg ambil photo pas nih... 

#17April2019GantiPresiden"
139,Sun Mar 10 14:17:44 +0000 2019,arinfa09,"RT @KingsViral: Maruf Nilai Suara Prabowo-Sandi di Jabar Sudah Kalah

Gue : Iya Mbah, Suara Prabowo-Sandi Di Jabar Sudah Kalah, Kalah Jauh…"
140,Sun Mar 10 14:17:44 +0000 2019,Macora621,"RT @KingsViral: Hanya @prabowo @sandiuno yang bisa merubah Indonesia Adil Makmur !

? Pilih Prabowo Sandi
Jika Ungkapkan Isi hati, Bumi Ind…"
141,Sun Mar 10 14:17:44 +0000 2019,bangagoeng96,@riantibaskoro @Nz72Rini @EDitektif @tembangsunyi @Summ3rMist @kenyoriee @Ikrimah2008 @akihitokanbara @Vinny_Cj… https://t.co/c1uUpZpOeH
142,Sun Mar 10 14:17:44 +0000 2019,aiek_esthreem,"@eliya_mkom @Ingin_Bersuara @prabowo @sandiuno #ILCSambharMenyambar

Indonesia Menang bersama Paslon 02 Capres… https://t.co/p7YJhaOzie"
143,Sun Mar 10 14:17:45 +0000 2019,SegoTeh,@BasukiAyu @prabowo @sandiuno Mantul #RakyatPilihPrabowoDanSandi
144,Sun Mar 10 14:17:45 +0000 2019,MursidaOktaria,RT @ngowatchindo: Prabowo-Sandi dari Siak Sri Indrapura Riau https://t.co/bwFgrXwhWf
145,Sun Mar 10 14:17:46 +0000 2019,niasda,"RT @AnnaSuezann: Data dari GOOGLE TRENDS selama Februari 2019:

Prabowo-Sandi = 78.24 %
Jokowi-Ma'aruf = 21.76 %

Ya Allah..!! Semoga harap…"
146,Sun Mar 10 14:17:47 +0000 2019,abdulrtah,"RT @GDetektif: Dilarang Ngakak Kecuali Keceplosan.

Warga Kalo PSI itu apa sih ? Kita mah orang kampung, jadi kagak ngerti dah.

PSI Oh Par…"
147,Sun Mar 10 14:17:48 +0000 2019,NugroDwi,@laskar_minang @prabowo Mantul
148,Sun Mar 10 14:17:48 +0000 2019,tigalangitbiru,@dipoalam49 @RustamIbrahim @RamliRizal @saididu Penggiringan Opini semacam ini sudah tidak Laku bagi Rakyat Milenia… https://t.co/TL3WnpmvYr
149,Sun Mar 10 14:17:48 +0000 2019,Nz72Rini,@bangagoeng96 @kenyoriee @tembangsunyi @Summ3rMist @EDitektif @riantibaskoro @Ikrimah2008 @akihitokanbara @Vinny_Cj… https://t.co/rTCs7qIZJ3
150,Sun Mar 10 14:17:48 +0000 2019,tan1nugi,"RT @HeraLoebs: Jangan Lupa perbanyak Konten cuitan menggunakan Keyword ""Prabowo "" ""Sandi / Sandiaga / sandi Uno 
Klo mo nyinyirin pak jae b…"
151,Sun Mar 10 14:17:49 +0000 2019,roninpribumi,"RT @anonLokal: Rachmawati Soekarno Putri: 
Kenapa Pendukung Prabowo Selalu Jadi Target Operasi???

#17April2019GantiPresiden https://t.co/h…"
152,Sun Mar 10 14:17:49 +0000 2019,KomalaS42497373,RT @mahendradatta: Prabowo di Garut. Sebenarnya bosen juga posting sambutan Rakyat yg selalu meluber pada Prabowo-Sandi karena lalu diimban…
153,Sun Mar 10 14:17:50 +0000 2019,mirotabtm,"RT @MataRakyatJaka1: Ini ada yg marah2 ke emak2 yg bercadar...!!

hahaha...Inkonsisten sekali ya @prabowo minta dukungan tapi marah2 dan be…"
154,Sun Mar 10 14:17:50 +0000 2019,MochyFAUMVI,"RT @Malw1ka: ""Kami Manusia Biasa,
Kami Ingin Jadi Alat..
Alat Seluruh Rakyat Indonesia.
Bersama² Kita Akan Mencapai Apa Yg Kita Cita²kan.
A…"
155,Sun Mar 10 14:17:51 +0000 2019,Yudi98619519,RT @putrabanten80: Situasi Persiapan Acara Apel Akbar Caleg Kolasi Adil Makmur Dan Deklarasi Relawan Prabowo-Sandi Provinsi Banten. Jam 11…
156,Sun Mar 10 14:17:52 +0000 2019,FadilRenjana,"@saididu @imamwom @rmolco @prabowo Sptnya nggak pak,bang sandi tetap bisa mendarat di sana"
157,Sun Mar 10 14:17:52 +0000 2019,hakunbakujuk98,"@RajaPurwa @prabowo Sama.. saya juga.. jujur saya ngiri, brow.. ??????"
158,Sun Mar 10 14:17:53 +0000 2019,HamasNgalam87,"RT @RelawanProSandi: Rezim luarbiasa!
Bermusik aja dilarang

Kalian ini makhluk apa sih?

#RakyatPilihPrabowoDanSandi @prabowo @sandiuno

B…"
159,Sun Mar 10 14:17:53 +0000 2019,aulia_oktari,"? 1: Prabowo Kafiir..
? 2: Prabowo mau mendirikan negara khilafah.

Baru di jaman Jkw ada kafir mau mendirikan nega… https://t.co/KAgLkZnV8P"
160,Sun Mar 10 14:17:53 +0000 2019,Kitty_Yhonica,Hahahahahaha...anjaaayyy ini kejem banget pendukung non prabowo lho..idola nya disamain kayak luna yg digituin om a… https://t.co/CSJ1lsRBgC
161,Sun Mar 10 14:17:54 +0000 2019,TopanMaulan,"RT @PowerEmak: Apresiasi FBR Dukung Jokowi, TKN Sebut Prabowo Pemalas

#BetawiPastiJokowi

https://t.co/icDfUkrThl"
162,Sun Mar 10 14:17:54 +0000 2019,ottttoedy,"RT @harysantana: #RakyatPilihPrabowoDanSandi 
@Prabowo @sandiuno Cc @Gamal_Albinsaid @Dahnilanzar @fadlizon @Gerindra @PDemokrat @PKSejahte…"
163,Sun Mar 10 14:17:54 +0000 2019,d4dD3,"RT @swulll: Terimakasih yaa @PEPESOfficial #PEPESNgawi..untuk semangat nya dlm #PEPESKEPUNG .sampai malam pun dilakoni untuk itu.
#PEPESPil…"
164,Sun Mar 10 14:17:55 +0000 2019,LSugiyt,"RT @NurSyahbana9: Survei SMRC: Jokowi Tinggalkan Prabowo dengan Selisih Suara 23 Persen
 https://t.co/INk7kpiB3p
Elektabilitas Jokowi-Ma'ru…"
165,Sun Mar 10 14:17:56 +0000 2019,deryQyu,"#cawapresguekeren ?

Makanya jgn lupa..
#17AprilEmak2KepungTPS"
166,Sun Mar 10 14:17:56 +0000 2019,Pasaribu201,"RT @pujangga1123: ""Saya akan perbaiki kehidupan ekonomi rakyat. Rakyat harus bisa senyum karena punya pekerjaan,"" kata Prabowo.

Gombalnya…"
167,Sun Mar 10 14:17:56 +0000 2019,Warsito10075400,"RT @LorisbenMunthe: Hal sekecil apapun Pak Prabowo ga segan meminta maaf, termasuk dalam hal ga bisa kasih tangan utk bersalaman kesemua pe…"
168,Sun Mar 10 14:17:57 +0000 2019,toranaga3000,"RT @EDitektif: mungkin mengisyaratkan KRL jangan dipakai Pencitraaan 

tau ah Lap ( nilai sendiri aja ) 

#RakyatPilihPrabowoDanSandi 
@pra…"
169,Sun Mar 10 14:17:58 +0000 2019,bud1_f1,RT @kakek_cebong: @SuburBur @BadjaNuswantara @prabowo Kepanikan Kubu 02.Pengerusakan Baliho 01 DiJalan Di Samping Bandara Di Kota Banjarmas…
170,Sun Mar 10 14:18:00 +0000 2019,mukt10,"RT @LorisbenMunthe: Hal sekecil apapun Pak Prabowo ga segan meminta maaf, termasuk dalam hal ga bisa kasih tangan utk bersalaman kesemua pe…"
171,Sun Mar 10 14:18:00 +0000 2019,ganteng_nana,"Setelah kasus Ratna Sarumpaet ini ketahuan berbohong, maka politikus Prabowo ini  mala bailik menyudutkan Ratna Sar… https://t.co/0Yk6iOan2y"
172,Sun Mar 10 14:18:00 +0000 2019,irfanbama,RT @Lustrilanang: Roemah Djoeang Prabowo-Sandi (RDPS) siapkan 200 ribu kaos untuk peserta jalan sehat serentak tgl 7 April 2019. Ayo segera…
173,Sun Mar 10 14:18:00 +0000 2019,bangsa_pahlawan,"Kita juga optimis ko,, jokowi kalau mau cuti tinggal cuti repot amat ? ?"
174,Sun Mar 10 14:18:00 +0000 2019,MamiBowo,@karniilyas Biarin dah tetap prabowo yg di hati
175,Sun Mar 10 14:18:00 +0000 2019,badakberacun,"RT @RajaPurwa: #17AprilEmak2KepungTPS

Kita luncurin tagar ini bro!

Silakan emak-emak bawa penggorangan, masak-masak, pada camping dech di…"
176,Sun Mar 10 14:18:01 +0000 2019,KsDungu200,"RT @Valhalla_Asgard: Program Aksi Peningkatan Layanan Kesehatan Pak @prabowo dan Bang @sandiuno

#RakyatPilihPrabowoDanSandi
___
(1/14)
@ha…"
177,Sun Mar 10 14:18:01 +0000 2019,RezimTongkol1,"RT @GugunRiady: Apa kabar warga twitland.... kangennnn ngetwittt... mwehehehe
@putrabanten80 
@ices_tea 
@IpungLombok 
@zarazettirazr (sala…"
178,Sun Mar 10 14:18:02 +0000 2019,zahidah_zuhud,@harysantana @muchtar_endi @prabowo @sandiuno @Gamal_Albinsaid @Dahnilanzar @fadlizon @Gerindra @PDemokrat… https://t.co/CWEfWxmJKL
179,Sun Mar 10 14:18:02 +0000 2019,NKRI_NTBSasambo,"RT @eliya_mkom: Semakin yakin @prabowo @sandiuno menang, pendukung partainya sjabingung mau pilih siapa.

Mereka juga sudah ragu utk tetap…"
180,Sun Mar 10 14:18:03 +0000 2019,YohannaKiel,RT @datuakrajoangek: Prabowo dan Sandi itu sudah punya garis tangan sendiri di tahun 2019 ini. Prabowo digariskan membawa Gerindra jadi par…
181,Sun Mar 10 14:18:03 +0000 2019,MursidaOktaria,"RT @JamanSulit: Alhamdulillah, Aa Gym Kedatangan Sahabat Lama Pak @prabowo Subianto Di Darut Tahid Bandung. https://t.co/s0NHvj647S"
182,Sun Mar 10 14:18:04 +0000 2019,Nz72Rini,RT @bangagoeng96: @riantibaskoro @Nz72Rini @EDitektif @tembangsunyi @Summ3rMist @kenyoriee @Ikrimah2008 @akihitokanbara @Vinny_Cj @batubara…
183,Sun Mar 10 14:18:05 +0000 2019,BRAGASTARA,"RT @KingsViral: Bismillah !
Jangan Kasih Kendor !
Semua Ikut Jadi Saksi di TPS !

Jaga Suara @prabowo @sandiuno
Untuk Indonesia Adil Makmur…"
184,Sun Mar 10 14:18:05 +0000 2019,syafi_tawakarun,"RT @Rusydi_riau40: Selamat Pagi Twip.. Pagi Ini Mucul TT Dengan Tagar : #Prabowo_Sandi_DibutuhkanRakyat 

Benarkah @prabowo @sandiuno dibut…"
185,Sun Mar 10 14:18:05 +0000 2019,aiek_esthreem,"@anonLokal @MasAaUsep #ILCSambharMenyambar

Indonesia Menang bersama Paslon 02 Capres @prabowo Cawapres @sandiuno u… https://t.co/k9bBp4JS9s"
186,Sun Mar 10 14:18:05 +0000 2019,Masrur15418120,@raya_mammina @roninkhalid @prabowo @sandiuno Palembang mantap
187,Sun Mar 10 14:18:06 +0000 2019,Annenita1,@prabowo yang mencurangi rakyat tidak akan pernah bisa mencurangi kebenaran
188,Sun Mar 10 14:18:07 +0000 2019,AlhazimiRakka,"RT @ekowBoy: Prabowo kuasai tanah HGU secara sah, media ribut kaya kucing kawin!!

Ini Jokowi jelas-jelas merampas tanah rakyat, ganti rugi…"
189,Sun Mar 10 14:18:08 +0000 2019,dewantara_adjie,@ILCtv1 @karniilyas @AndiArief__ @jokowi @prabowo Harus nya malu tayang ulang....
190,Sun Mar 10 14:18:08 +0000 2019,RumondangHarah6,"RT @ekowBoy: Prabowo kuasai tanah HGU secara sah, media ribut kaya kucing kawin!!

Ini Jokowi jelas-jelas merampas tanah rakyat, ganti rugi…"
191,Sun Mar 10 14:18:09 +0000 2019,agustrihutomo1,"RT @TopeRendusara: BREAKING NEWS : 
Pesawat pribadi pak prabowo tdk dapat ijin mendarat di bandara samsudinnoor. Utk menghadiri haul guru s…"
192,Sun Mar 10 14:18:10 +0000 2019,mayaput44756537,"Seorang ibu, yang seharusnya menjadi contoh bagi generasi muda bahwa hidup harus diawali dengan kejujuran, Ini mala… https://t.co/kC7jplQBMm"
193,Sun Mar 10 14:18:10 +0000 2019,AfrizaMunaf,"RT @EDitektif: ""Katanya ganti untung tapi tanah kami hanya mau dipatok dengan harga Rp3.500 permeter, itu tidak manusiawi,"" ucap Muallim, R…"
194,Sun Mar 10 14:18:11 +0000 2019,MasAaUsep,"RT @TopeRendusara: BREAKING NEWS : 
Pesawat pribadi pak prabowo tdk dapat ijin mendarat di bandara samsudinnoor. Utk menghadiri haul guru s…"
195,Sun Mar 10 14:18:11 +0000 2019,bangagoeng96,RT @Nz72Rini: @riantibaskoro @bangagoeng96 @kenyoriee @tembangsunyi @Summ3rMist @EDitektif @Ikrimah2008 @akihitokanbara @Vinny_Cj @batubara…
196,Sun Mar 10 14:18:12 +0000 2019,IbuCamat02,@AbbieHazz @sandiuno @aniesbaswedan @prabowo Tipikal planga plongo biar jadi obyek terdzalimi. Padahal maju DKI Jak… https://t.co/MVWifihWal
197,Sun Mar 10 14:18:12 +0000 2019,Zeri35008966,"Provokasi para pendukung kita KUBU PRABOWO PANIK DENGAN MERUSAK ALAT PERAGA KAMPANYE KITA,  SAATNYA KITA RAPATKAN B… https://t.co/WeqIkQiAVi"
198,Sun Mar 10 14:18:12 +0000 2019,AzisSantai,"Setelah kasus Ratna Sarumpaet ini ketahuan berbohong, maka politikus Prabowo ini  mala bailik menyudutkan Ratna Sar… https://t.co/YPKSdrtZEx"
199,Sun Mar 10 14:18:12 +0000 2019,agustrihutomo1,RT @ini_yuhansyah: Bapak Jendral @prabowo apakah benar pesawat pribadi Bapak tidak di ijinkan mendarat di Bandara Syamsudin Noor Kalsel Utk…
200,Sun Mar 10 14:18:13 +0000 2019,sundanessee,"RT @mahendradatta: Penegasan Prabowo, walaupun tetap ada yg terus belaga Budeg,maling teriak maling,yg penting sudah disampaikan https://t.…"
201,Sun Mar 10 14:18:13 +0000 2019,MLebah24,"Jokowi yang diusung oleh PDIP dengan berbagai intrik menyelimuti, berhasil mengalahkan Prabowo pada pilpres 2014, d… https://t.co/uZa5UVHV0z"
202,Sun Mar 10 14:18:13 +0000 2019,wym_indonesia,"RT @akupeduli77: @wym_indonesia @zarazettirazr @prabowo @Gerindra @panca66 @arlex_wu @iRwanS121 Pak @jokowi tolong dibantu rakyat ya pak, d…"
203,Sun Mar 10 14:18:14 +0000 2019,Mawarku69057623,RT @pedjoeang_islam: info trbaru psawat pribadi prabowo tdk dpt ijin untuk mndarat di bandara samsudinnoor banjarmasin.utk menghadiri haul…
204,Sun Mar 10 14:18:14 +0000 2019,edwinwong47,"RT @UtuhWibowo: ""Maruf Nilai Suara Prabowo-Sandi di Jabar Sudah Kalah"" ?

Khusus warga/netizen Jawa Barat, benar demikian? Siapa yang akan…"
205,Sun Mar 10 14:18:14 +0000 2019,SegoTeh,"RT @BasukiAyu: Di Provinsi Sulawesi Tenggara (Sultra). Elektabilitas Prabowo-Sandiaga disebut berada pada angka 44,02 persen, sementara Jok…"
206,Sun Mar 10 14:18:15 +0000 2019,RezimTongkol1,"RT @maspiyuuu: Cerita Ustadz Abrar Datangi Pesantren Yang Dukung Jokowi, Akhirnya Beralih ke Prabowo-Sandi https://t.co/0OXjyRSHIu 

#Pasti…"
207,Sun Mar 10 14:18:15 +0000 2019,BudiWal18287336,"Teruntuk kaum milenial yang belum ngarti siapa Prabowo, 
Ini ada kesaksian dari senior KOPASSUS yang masih hidup.
B… https://t.co/fZK6XJHJhM"
208,Sun Mar 10 14:18:15 +0000 2019,suryatama_surya,"@TeddyGusnaidi @prabowo Huahuahuahuahuahua

Ekkekkekekekekkekekek

Kakakkakakakakkaakaka

Pantes lenggak lenggok.… https://t.co/2gfTTpKUDj"
209,Sun Mar 10 14:18:15 +0000 2019,WirdausEdwar1,"RT @UtuhWibowo: ""Maruf Nilai Suara Prabowo-Sandi di Jabar Sudah Kalah"" ?

Khusus warga/netizen Jawa Barat, benar demikian? Siapa yang akan…"
210,Sun Mar 10 14:18:15 +0000 2019,JeeCo9,"@KompasTravel @kompascom Pak @jokowi pak @prabowo pak @sandiuno ga pengen tah di negri kita kaya gini?
Kenapa pendu… https://t.co/IQBnsgrWth"
211,Sun Mar 10 14:18:15 +0000 2019,Pr1841788gmail1,"RT @DimasPermana817: https://t.co/X9Qzutlc0G

Layar running text'Selamat Datang' SDN Galunggung Tasikmalaya bikin heboh karena terpampang t…"
212,Sun Mar 10 14:18:15 +0000 2019,Lhia_AS,"RT @CakKhum: Yang sudah tua jangan coba-coba ikut-ikutan seperti ini, nanti kakinya bisa keseleo.

Basket ? Jago
Renang ? hayo aja
Lari ? r…"
213,Sun Mar 10 14:18:15 +0000 2019,KsDungu200,"RT @N0essChe: Sandiaga Uno Siapkan Program Rumah Siap Kerja Bila Jadi Wapres..
#RakyatPilihPrabowoDanSandi 
#RakyatPilihPrabowoDanSandi
@pr…"
214,Sun Mar 10 14:18:16 +0000 2019,Babe03595243,"@EndeSare007 @bangzul_1988 @CakKhum @prabowo Folowenya Prabowo 3,6 jt dan Pak Jokowi 11 jt ??"
215,Sun Mar 10 14:18:17 +0000 2019,yantobtm2000,"RT @MCAOps: Nissa 'Sabyan' tak akan sembarangan dalam memilih pemimpin, sama seperti betapa seriusnya doi dalam membawakan lagu-lagu Islami…"
216,Sun Mar 10 14:18:17 +0000 2019,KhusenFauzi,@harysantana @prabowo @sandiuno @Gamal_Albinsaid @Dahnilanzar @fadlizon @Gerindra @PDemokrat @PKSejahtera… https://t.co/3MxiCWhE3p
217,Sun Mar 10 14:18:17 +0000 2019,MayorSosmed,"@RajaPurwa @prabowo Masbro follback ya .tq 
#17AprilEmak2KepungTPS"
218,Sun Mar 10 14:18:17 +0000 2019,Handoyo1998,"RT @ASapardan: Prabowo salaman cuma towel-towel kayak takut ketularan penyakit masyarakat kecil.

Prabowo kemana-mana naik Alpard,
Setengah…"
219,Sun Mar 10 14:18:18 +0000 2019,liem_id,"RT @liem_id: Kreatif kali cawapres 02..
Cebi sekolam bisa kelojotan..hahaha..???
#PastikanCoblos02
#ILCSambharMenyambar

Sandiaga Bilang: S…"
220,Sun Mar 10 14:18:18 +0000 2019,Mete2206,Saatnya utk @prabowo dan @sandiuno #GuePenginPemimpinJujur
221,Sun Mar 10 14:18:18 +0000 2019,zahidah_zuhud,@WiwisMbecak @la_tahzan2 @Riast10 @AbiidDzoe @AkihitoKanbara_ @ngizroil13 @DumaySyuhada @sandiuno @prabowo… https://t.co/IV2OEsApmf
222,Sun Mar 10 14:18:19 +0000 2019,Dr_HLuck15,"RT @Kikosopa571: @prabowo 
@Dahnilanzar 
@fadlizon 
@sandiuno 
Di somasi saja pak Agum Gumelar ini.....kalau kesaksiannya ini tdk benar....…"
223,Sun Mar 10 14:18:19 +0000 2019,JD35470766,"RT @laskar_minang: MAAF???

Hanya buat pendukung Pak @prabowo supaya semakin yakin pilih 02?

#PakPrabowoKapanFolbeknya https://t.co/2hogN0…"
224,Sun Mar 10 14:18:19 +0000 2019,Nz72Rini,RT @bangagoeng96: @Nz72Rini @riantibaskoro @kenyoriee @tembangsunyi @Summ3rMist @EDitektif @Ikrimah2008 @akihitokanbara @Vinny_Cj @batubara…
225,Sun Mar 10 14:18:20 +0000 2019,Penangkalnegat1,RT @yusuf_dumdum: Luar biasa deklarasi ribuan relawan  pendukung Prabowo-Sandi. Salute! https://t.co/p0MbTNjDxI
226,Sun Mar 10 14:18:20 +0000 2019,Mukhlasinn,"RT @HukumDan: TKN : Pak Prabowo punya data 11 ribu trilliun..pertanyaan saya..Pak Prabowo data 11 ribu trilliun dari mana ..??
BPN : Dari P…"
227,Sun Mar 10 14:18:21 +0000 2019,Vife70664464,@DoraemonLTE_PhP @Bellysetiawan92 @nanosu35 @Suparno08052468 @senapati_New @shabahate @SusandraWardan1 @N0essChe… https://t.co/ma9EG1lZ20
228,Sun Mar 10 14:18:21 +0000 2019,WirawanYoni,RT @mahendradatta: Anies adalah Model Pemerintahan Prabowo di skala Jakarta. Inilah contoh bila Prabowo memimpin Indonesia https://t.co/CBV…
229,Sun Mar 10 14:18:21 +0000 2019,iswandiadon81,"RT @reftyWF: Test Polling ahh
.
.
Kalian Pendukung Siapa?

01 Pendukung Pak joko wii ? (Like)
........................
02 Pendukung Pak Pra…"
230,Sun Mar 10 14:18:21 +0000 2019,htg_alim,"RT @RelawanProSandi: Rezim luarbiasa!
Bermusik aja dilarang

Kalian ini makhluk apa sih?

#RakyatPilihPrabowoDanSandi @prabowo @sandiuno

B…"
231,Sun Mar 10 14:18:22 +0000 2019,yudi_cag,"RT @RelawanProSandi: Tegas dan Lembut @aagym bantah si Ganteng ala Non Prabowo!!

??Aa tidak netral, Aa punya pilihan sbg pribadi
??Aa prih…"
232,Sun Mar 10 14:18:23 +0000 2019,Bellysetiawan92,@Vife70664464 @nanosu35 @DoraemonLTE_PhP @Suparno08052468 @senapati_New @shabahate @SusandraWardan1 @N0essChe… https://t.co/k7SBZw6M7G
233,Sun Mar 10 14:18:23 +0000 2019,asword_151,"@UyokReborn @RinjaniAbd1 @SyakillaAura @Efi11596772 @IsahNyai @prabowo Hehehe, membuat narasi itu gak perlu cerdas… https://t.co/S7V7zi88HZ"
234,Sun Mar 10 14:18:24 +0000 2019,toranaga3000,"RT @BasukiAyu: Percuma para elite punya gelar berderet tapi kepintarannya bukan untuk rakyat,"" kata Prabowo.
Memang saya tak punya gelar ta…"
235,Sun Mar 10 14:18:24 +0000 2019,AlquranP,"@Khilafahpos_ Jokowi yang diusung oleh PDIP dengan berbagai intrik menyelimuti, berhasil mengalahkan Prabowo pada p… https://t.co/mLnMW1ZlhN"
236,Sun Mar 10 14:18:24 +0000 2019,karaeng_dillong,RT @Bellysetiawan92: @Vife70664464 @nanosu35 @DoraemonLTE_PhP @Suparno08052468 @senapati_New @shabahate @SusandraWardan1 @N0essChe @between…
237,Sun Mar 10 14:18:25 +0000 2019,RonaldMuda,"RT @AcehSelatanSatu: Prabowo tak pernah cari musuh, dia dikianati, dia dibenci dan difitnah

Mas Prabowo tak marah!
Atau Balas menghina!…"
238,Sun Mar 10 14:18:25 +0000 2019,MazziniRull,RT @CH_chotimah: Survei terbaru pak Jokowi masih unggul 23%. Hampir semua lembaga seperti ini tp lucunya kelompok yg kemungkinan kalah ini…
239,Sun Mar 10 14:18:26 +0000 2019,Rizki44874585,"RT @Valhalla_Asgard: Temui Pendiri Rumah Zakat, Sandiaga: Kang Abu Syauqi Guru Saya 

#RakyatPilihPrabowoDanSandi

Saatnya Indonesia Adil d…"
240,Sun Mar 10 14:18:26 +0000 2019,RakyatKritis,"@geloraco @Ngeri_Strategi Wajib dukung 02 untuk warga NU

https://t.co/JMoJcw6igf"
241,Sun Mar 10 14:18:26 +0000 2019,_ritasadino11,Kita hari ini..dan ternyata masyarakat antusias walau sepanjang jln kita mendaki ke pedesaan hanya satu baliho kita… https://t.co/YW9A6BHXMO
242,Sun Mar 10 14:18:26 +0000 2019,aiek_esthreem,"@indragds @roninpribumi @RAHMAN61555079 @MRomahurmuziy #ILCSambharMenyambar

Indonesia Menang bersama Paslon 02 Cap… https://t.co/2Q5wYBbGMJ"
243,Sun Mar 10 14:18:27 +0000 2019,Filla54891497,"RT @raya_mammina: Kemarin yg terlewat dari Palembang..

Sakit Tapi Tak Berdarah

Mantul, salam dua jari ?
Dukung terus @prabowo @sandiuno…"
244,Sun Mar 10 14:18:28 +0000 2019,karaeng_dillong,RT @Vife70664464: @Bellysetiawan92 @nanosu35 @DoraemonLTE_PhP @Suparno08052468 @senapati_New @shabahate @SusandraWardan1 @N0essChe @between…
245,Sun Mar 10 14:18:28 +0000 2019,htg_alim,"RT @harysantana: #RakyatPilihPrabowoDanSandi 
@Prabowo @sandiuno Cc @Gamal_Albinsaid @Dahnilanzar @fadlizon @Gerindra @PDemokrat @PKSejahte…"
246,Sun Mar 10 14:18:28 +0000 2019,DewyMakani,"RT @Rusydi_riau40: Selamat Pagi Twips,, Saya Ingin Bertanya.

~°Apakah Anda Sudah #PastikanCoblos02 @prabowo @sandiuno Pada Pilpres 17 Apri…"
247,Sun Mar 10 14:18:29 +0000 2019,montanus82,"RT @Misha212jhd: Kalau ente udah gak sanggup, sudahlah. kutipan @prabowo 
#RakyatPilihPrabowoDanSandi 
@RajaPurwa @putrabanten80 @zarazetti…"
248,Sun Mar 10 14:18:30 +0000 2019,krisnaplano,"RT @habibthink: Jika kita bicara tentang persoalan ini, maka mohon maaf gue percaya dengan ucapan Prabowo. 

Karena harus gue akui kalau ma…"
249,Sun Mar 10 14:18:30 +0000 2019,YudhaJakharia,@BasukiAyu @prabowo @sandiuno katanya bukan ganti rugi malah ganti untung... ehh ternyata hanya ganti buntung
250,Sun Mar 10 14:18:31 +0000 2019,Sumardi31403624,@diah_soewarno @prabowo @sandiuno Bohong
251,Sun Mar 10 14:18:31 +0000 2019,Sobirin07342625,"RT @Jhonkosmik: Uji militansi pendukung @prabowo ??

Butuh 41.000 retweet!!?

#PrabowoPresidenRI"
252,Sun Mar 10 14:18:31 +0000 2019,angonlambe,@AdhiPutraKitty @haikal_hassan 5) kalian pikir kalau Prabowo menang Islam menang dan khilafah terjadi ? ngimpi.  Ju… https://t.co/UgRdDKoJPO
253,Sun Mar 10 14:18:32 +0000 2019,KsDungu200,RT @betweenstars___: @N0essChe @Vife70664464 @prabowo @sandiuno @Aswin_Fadillah @shabahate @Tyo_rahj @SusandraWardan1 Beuuhh..mang kt cowok…
254,Sun Mar 10 14:18:31 +0000 2019,LensaRakyat,"Sikap Prabowo yang keras dan otoriter

#Prabowo #prabowosukamarah #koalisimunafik #gerindra #lawakprabowo… https://t.co/lSPcQlVTqC"
255,Sun Mar 10 14:18:32 +0000 2019,amasyari,RT @zarazettirazr: TKN naiknya mobil apa sih? ??? awas ya klo ada tkn yg naek alphard tak foto tak viralin ???? https://t.co/5CxlEQb9j6
256,Sun Mar 10 14:18:33 +0000 2019,usahabatam,Tadi ngobrol dikit sama emak2 di warung tetangga.... Alhamdulillah mereka sudah tercerahkan siapa yg akan di coblos… https://t.co/JWUdACOYEN
257,Sun Mar 10 14:18:33 +0000 2019,nanosu35,@Vife70664464 @Bellysetiawan92 @DoraemonLTE_PhP @Suparno08052468 @senapati_New @shabahate @SusandraWardan1… https://t.co/6yabRp4QkQ
